"Prod_Id","Prod_Descripcion","Prod_ProvId"
"638","PANTALLA CUADRADA 15 X 15 X 15","31"
"639","PANTALLA DE ALUMINIO 25 CM","10"
"640","PANTALLA DE ALUMINIO 30 CM","10"
"641","PINZA COCODRILO 100A NEGRO","52"
"642","PINZA COCODRILO CHICA ROJO","52"
"643","PLAFON CUADRADO CURVO","86"
"644","PORTERO ELECTRICO MIG MAVI","71"
"645","PROTECTOR DE METALES 70 CC","64"
"646","PUNTO KALOP","202"
"647","ROSETA TELEFONICA EXTERIOR","52"
"648","SHERATON APLIQUE 1X 40W G9","18"
"649","SPOT ANA 2/L OVAL REM DOR*","63"
"650","SUBTERRANEO MH 2 X","51"
"651","SUBTERRANEO MH 2 X","51"
"652","SUBTERRANEO MH 2 X","51"
"653","SUBTERRANEO MH 2 X","51"
"654","SUBTERRANEO MH 3 X","51"
"655","SUBTERRANEO MH 3 X","51"
"656","SUBTERRANEO MH 3 X","51"
"657","SUBTERRANEO MH 4 X","51"
"658","SUBTERRANEO MH 4 X","51"
"659","TERMICA BAW TETRAPOLAR","40"
"660","TERMICA MOELLER BIPOLAR EX 108073","67"
"661","TERMICA MOELLER BIPOLAR EX 108074","67"
"662","TERMICA MOELLER BIPOLAR EX 108075","67"
"663","TERMICA MOELLER BIPOLAR EX 108076","67"
"664","TIPO TALLER MH 2 X","51"
"665","TIPO TALLER MH 2 X","51"
"666","TIPO TALLER MH 2 X","51"
"667","TIPO TALLER MH 5 X","51"
"668","TOMA CABLE PARA JABALINA 5/8","114"
"669","TORNILLOS PAVONADO -CAMBRE","15"
"670","TUBO ESTANCO COMPACT 1X","18"
"671","TUBO ESTANCO COMPACT 1X","18"
"672","TUBO ESTANCO COMPACT 1X","18"
"673","TUBO ESTANCO COMPACT 2X","18"
"674","TUBO ESTANCO COMPACT 2X","18"
"675","TUBO ESTANCO COMPACT 2X58W","18"
"676","TV PIN GRUESO COAXIL KALOP PASANTE","202"
"677","VELADOR LiNEA ESTILO CAMPO","19"
"678","VELADOR CUORE CON PANTALLA","1"
"679","VELADOR FLEUR CON PANTALLA","1"
"680","ADAPTADOR RIEL DIN 1 MODULO","57"
"681","ADHESIVO P / PARQUET 500 GR","64"
"682","ARAÑA  P/COLGAR","31"
"683","BAJO CONSUMO R7S 26W 118WMM","58"
"684","BASES CON DISCOS - DON BELL","31"
"685","BIPIN 230V G9  BAW","40"
"686","BIPOLAR PARALELO","51"
"687","BIPOLAR PARALELO","51"
"688","BOXER MODULO 1 X 18 W","7"
"689","BOXER MODULO 1 X 36 W","7"
"690","BOXER MODULO 2 X 18 W","7"
"691","BOXER MODULO 2 X 36 W","7"
"692","CEMENTO DE CONTACTO 1 LITRO","64"
"693","CEMENTO P / TELGOPOR 250 CC","64"
"694","CEMENTO P / TELGOPOR 500 CC","64"
"695","CHICOLETA 10X1X25MM SA CRX1","63"
"696","CINTA DE ENMASCARAR X 50","89"
"697","CINTA DE ENMASCARAR X 50","89"
"698","CINTA DE ENMASCARAR X 50","89"
"699","CINTA DE ENMASCARAR X 50","89"
"700","CINTA DE ENMASCARAR X 50","89"
"701","CINTA DE TEFLON 3/4"" 10 MTS","89"
"702","CLOSER CABEZAL GY6.35 / 50W","18"
"703","CODO PLASTICO 1½ "" ARGENJAB","114"
"704","COLGANTE MEDIA ESFERA CROMO","31"
"705","COLGANTE MEDIA ESFERA VERDE","31"
"706","CURVA PLANA 45º  100 MM ESPESOR 0,7","16"
"707","CURVA PLANA 90º  100 MM ESPESOR 0,7","16"
"708","DICROICA MP AMBAR 50 W - MP","45"
"709","DICROICA LED 6W (3X2W) FRIO","1"
"710","DILUYENTE P / LACAS 1 LITRO","64"
"711","DIMMER 1000 W PARA RIEL DIN","52"
"712","DIVISOR TV 2 VIAS - 900 MHZ","52"
"713","DIVISOR TV 3 VIAS - 900 MHZ","52"
"714","DIVISOR TV 4 VIAS - 900 MHZ","52"
"715","ENVAINADO CHATO 2 X","97"
"716","ENVAINADO CHATO 2 X","97"
"717","ENVAINADO CHATO 2 X","97"
"718","ENVAINADO CHATO 2 X","97"
"719","ENVAINADO CHATO 2 X","97"
"720","ENVAINADO CHATO 2 X","97"
"721","ENVAINADO CHATO 3 X","97"
"722","ENVAINADO CHATO 3 X","97"
"723","ENVAINADO CHATO 3 X","97"
"724","ENVAINADO CHATO 3 X","97"
"725","ESMALTE SINTeTICO 10 LITROS","96"
"726","ESMALTE SINTeTICO 20 LITROS","96"
"727","FAROL 1031 CABEZAL S/ POSTE","49"
"728","FAROL 1126 LINEA 1100 FAROL","49"
"729","FASTIX ALT. TEMPERATURA 25G","29"
"730","FILTRO ADSL 2 LINEAS","52"
"731","GOTA CLARA HALO-ECO 42W E14","40"
"732","GOTA CLARA HALO-ECO 42W E27","40"
"733","LACA POLIURETANICA 4 LITROS","64"
"734","LEDS PLACA X 12 PIRAÑA 12 V","52"
"735","LINEA KUADRA LAMPARA DE PIE","25"
"736","LLAVE HH 2P ON-OFF 15A 250V","52"
"737","LLAVE MINI 2P ON-ON 3A 250V","52"
"738","LLAVE MINI 3P ON-ON 3A 250V","52"
"739","LLAVE MINI 6P ON-ON 2A 250V","52"
"740","LLAVE MINI 6P ON-ON 3A 250V","52"
"741","MARTILLO GALPONERO 570 GRS.","100"
"742","PERFUME COLOR 15 W E14 - MP","45"
"743","PILA ALCANICA KONNOC 27A GB","45"
"744","PINZA COCODRILO CHICA NEGRO","52"
"745","PLAFON BOMBE","19"
"746","PLUSLINE HALOGENA RX7 105W","1"
"747","PLUSLINE HALOGENA RX7 400W","1"
"748","POXILINA FRAGUADO LENTO 70G","29"
"749","PUNTA DE PRUEBA POWER CHECK","52"
"751","SOFTONE AZUL 60 W - PHILIPS","108"
"752","T.V. MULTIATENUACION - GRIS","15"
"753","TAPA BASTIDOR MIGNON BLANCO","71"
"754","TAPA BASTIDOR MIGNON MARFIL","71"
"755","TAPA MIGNON CIEGA SIGLO XXI","15"
"756","TAPA RECTANGULAR A TORNILLO","86"
"757","TERMICA BAW TETRAPOLAR","40"
"758","TERMICA BAW TETRAPOLAR","40"
"759","TERMICA BAW TETRAPOLAR","40"
"760","TERMICA BAW TETRAPOLAR","40"
"761","TERMICA BAW TETRAPOLAR","40"
"762","TERMICA BAW TETRAPOLAR","40"
"763","TERMICA BAW TETRAPOLAR","40"
"764","TERMICA BAW TETRAPOLAR","40"
"765","TERMICA MOELLER BIPOLAR EX 108077","67"
"766","TERMICA MOELLER BIPOLAR EX 108078","67"
"767","TERMICA MOELLER BIPOLAR EX 108079","67"
"768","TERMICA MOELLER BIPOLAR EX 108080","67"
"769","TERMICA MOELLER BIPOLAR EX 108081","67"
"770","TERMICA MOELLER BIPOLAR EX 108082","67"
"771","TERMICA MOELLER BIPOLAR EX 108083","67"
"772","TERMICA MOELLER BIPOLAR EX 108084","67"
"773","TERMICA MOELLER TRIPOLAR","67"
"774","TERMICA MOELLER TRIPOLAR","67"
"775","TERMICA MOELLER UNIPOLAR","67"
"776","TERMICA MOELLER UNIPOLAR","67"
"777","TERMICA MOELLER UNIPOLAR","67"
"778","TERMICA MOELLER UNIPOLAR","67"
"779","TERMICA MOELLER UNIPOLAR","67"
"780","THINNER SELLO DE ORO 500 CC","64"
"781","TIMBRE INALAMBRICO WERKE 130 MTS DE ALCANCE","178"
"782","TIPO TALLER MH 2 X","51"
"783","TIPO TALLER MH 2 X","51"
"784","TIPO TALLER MH 2 X","51"
"785","TOMA CABLE PARA JABALINA ¾""","114"
"786","TUBO MINI RECTO T4 8W 4000K","45"
"787","TULIPA "" ESPAÑOLA"" DE 13 CM","41"
"788","TULIPA "" ROCIO "" DE 12.5 CM","41"
"789","UNION PLaSTICA REFORZADA 5/8""","87"
"790","UNION PLaSTICA REFORZADA ¾""","87"
"791","UNION PLaSTICA REFORZADA 7/8","87"
"792","VIDRIO REPUESTO PLUS GRANDE","7"
"793","VILLAGE FAROL CHICO E27","18"
"794","ARLEQUIN CABEZAL BIPIN G4","18"
"795","1/2 NONE 20 V/C ESM ARM BCO*","63"
"796","1/2 NONE 25 V/C ESM ARM BCO*","63"
"797","ABRAZADERA PARA PILAR PKD-31","114"
"798","ADAPTADOR RIEL DIN 2 MODULOS","57"
"799","ADHESIVO P / EMPAPELADO 1 KG","64"
"800","ADHESIVO P / EMPAPELADO 5 KG","64"
"801","ALARMA PARA PUERTA Y VENTANA","56"
"802","APLIQUE LINEA VENUS 72 1 LUZ","19"
"803","ARAÑA /CR G-9","31"
"804","ARAÑA RAYADA/LISA","19"
"805","ATENUADOR DE LUZ SPOT BLANCO","71"
"806","ATENUADOR DE LUZ SPOT MARFIL","71"
"807","BALASTO/EQUIPO BANDEJA 250 W","101"
"808","BASE MIG 1TOMA 10A + 1 PUNTO","71"
"809","BI PIN 100W 12V GY6.35 CLARA","40"
"810","BORA APLIQUE DE PARED 40 CM.","27"
"811","BOXER MODULO 1 X 18 W","7"
"812","BOXER MODULO 1 X 36 W","7"
"813","BOXER MODULO 2 X 18 W","7"
"814","BOXER MODULO 2 X 36 W","7"
"815","CAJA 2 PULSADORES VERDE/ROJO","40"
"816","CEMENTO DE CONTACTO 4 LITROS","64"
"817","CEMENTO P / TELGOPOR 1 LITRO","64"
"818","CINCEL PUNTA SDS PLUS 450 MM","89"
"819","CINTA AISLANTE PVC 10M NEGRA","40"
"820","CINTA AISLANTE PVC 20M NEGRO","40"
"821","CINTA DE TEFLON 1/2 "" 10 MTS","89"
"822","COLG EMPA 35 V/C ESM ARM BCO","63"
"823","CONTROL REMOTO DIRECT TV XRC","45"
"824","CUBO FIJO BRONCE MATE/NIQUEL","79"
"825","UNION CUPLA PARA BANDEJA CON BULONERIA","16"
"826","DICROICA MP FUCSIA 50 W - MP","45"
"827","DILUYENTE P / LACAS 4 LITROS","64"
"828","DRIVER P/2 LEDS DE 3W 700 MA","52"
"829","EMBUTIDO ZAMAC G4 BIPIN 45 Ø","1"
"830","EQUIPO ARMA VELADOR COMPLETO","71"
"831","POSTE PARA FAROL - PILAR 2 MTS","49"
"832","FASTIX ALT. TEMPERATURA 100G","29"
"833","FLUIDO DESINFECTANTE 1 LITRO","64"
"834","FOTOCONTROL MECANICO 10 AMP.","86"
"835","GANCHO P/ VENTILADOR C/ GOMA","70"
"836","GOTA CLARA 5 - 10 W E27 - MP","45"
"837","GREEN SPOT PVC PAR 38 C/BASE","79"
"838","IMBUTO CABEZAL G9","18"
"839","INTERRUPTOR DE PIE - ELEMENT","5"
"840","LINEA FORJA PANTALLA VELADOR","25"
"841","LINEA KUADRA LAMPARA DE MESA","25"
"842","LINEA VICTORIA P/ G9 VELADOR","25"
"843","LINEA VICTORIA P/ G9 CABEZAL","25"
"844","LIP CABEZAL BIPIN GY6.35 50W","18"
"845","LOVE APLIQUE SIN PANTALLA","18"
"846","MANGO P/ JABALINA IRAM 1/2 ""","70"
"847","MERCURIO HALOGENADO 150W/30K","40"
"848","MULTIFICHA DOBLE PERNO PLANO","178"
"849","NIPLE MACHO HIERRO BRONCEADO","70"
"850","PADOVA CABEZAL G9","18"
"851","PERILLA PARA VARIADOR MANUAL","57"
"852","PILA 12V ALKALINA 10*28.3 MM","52"
"853","POXILINA FRAGUADO LENTO 250G","29"
"854","REFLECTORA R63 AZUL 220V 60W","45"
"855","SIERRA BIMETALICA 18 DIENTES","89"
"856","SIERRA BIMETALICA 24 DIENTES","89"
"857","HOJA DE SIERRA BIMETALICA 32 DIENTES","89"
"858","SIERRA COPA WIDIA CROSS 30MM","100"
"859","SIERRA COPA WIDIA CROSS 40MM","100"
"860","SIERRA COPA WIDIA CROSS 60MM","100"
"861","SODIO BAW TUBULAR 150 W E 40","40"
"862","SOFTONE VERDE 60 W - PHILIPS","108"
"863","SPOT 1 LUZ CON TULIPA","1"
"864","SPOT ESCALONADO 1/L RED BCO*","63"
"865","SPOT ESCALONADO 1/L RED NEG*","63"
"866","CARDANICO EMBUTIR AR111","18"
"867","CARDANICO EMBUTIR  AR111","18"
"868","CARDANICO EMBUTIR  AR111","18"
"869","SPOT PINZA ESCAL C/FLEX BCO*","63"
"870","SPOT PINZA ESCAL C/FLEX NEG*","63"
"871","SUMERGIBLE BOMBA 3 X 2.50 MM","97"
"872","SUMERGIBLE BOMBA 3 X 1.50 MM","97"
"873","TAPA DE SUPERFICIE SPOT-SPOT","71"
"874","TAPA EXTREMO P/BOXER - NEGRA","7"
"875","TAPON CIEGO SPOT GRIS - SPOT","71"
"876","TELEFONICO NORMA 755","14"
"877","TELEFONICO NORMA 755","115"
"878","TELEFONICO NORMA 755","115"
"879","TELEFONICO NORMA 755","14"
"880","TELEFONICO NORMA 755","115"
"881","TERMICA SICA BIPOLAR","199"
"882","TERMICA MOELLER TRIPOLAR","67"
"883","TERMICA MOELLER TRIPOLAR","67"
"884","TERMICA MOELLER TRIPOLAR","67"
"885","TERMICA MOELLER TRIPOLAR","67"
"886","TERMICA MOELLER TRIPOLAR","67"
"887","TERMICA MOELLER TRIPOLAR","67"
"888","TERMICA MOELLER TRIPOLAR","67"
"889","TERMICA MOELLER UNIPOLAR","67"
"890","TERMICA MOELLER UNIPOLAR","67"
"891","TERMICA MOELLER UNIPOLAR","67"
"892","TERMICA MOELLER UNIPOLAR","67"
"893","TERMICA MOELLER UNIPOLAR","67"
"894","TERMICA MOELLER UNIPOLAR","67"
"895","TERMICA MOELLER UNIPOLAR","67"
"896","THINNER SELLO DE ORO 1 LITRO","64"
"897","TIMER PROGRAMABLE ENCHUFABLE","52"
"898","TOMA CAMBRE BIPOLAR - CAMBRE","15"
"899","TOMA CABLE PARA JABALINA ½ ""","114"
"900","TORNILLO ADAPTADOR PARA CAJA","12"
"901","TORNILLO ADAPTADOR PARA CAJA","70"
"902","TUBO CIRCULAR 22 W - PHILIPS","108"
"903","TUBO CIRCULAR 32 W - PHILIPS","108"
"904","TULIPA "" COMPOTERA"" SATINADA","41"
"907","UNION PLaSTICA REFORZADA 2 ""","87"
"908","UNION PLaSTICA REFORZADA 1 ""","87"
"909","VELADOR BASE CUADRADA C/PANT. CIRC.","31"
"910","VINCHA LED 18+2 3 POSICIONES","81"
"911","VISION FAROLA PVC C / PUNTAL","7"
"912","ADHESIVO P / EMPAPELADO 10 KG","64"
"913","ADHESIVO P / EMPAPELADO 20 KG","64"
"914","APLIQUE CUERO-CROMO T/IMPERIO","31"
"915","ARRAY-LOGIC 100/260 VCA 6E 4S","40"
"916","BAJADA TELEFONICA 2 X 0.80 MM","97"
"917","BAJO CONSUMO BAW  2 U","40"
"918","BAJO CONSUMO BAW  3 U","40"
"919","CAMPANILLA TIMBRE 220V 75 MM.","52"
"920","CAPSULADO CIOCCA 1 PUNTO 10 A","23"
"921","CAPSULADO CIOCCA 1 TOMAS 10 A","23"
"922","CAPSULADO CIOCCA 2 TOMAS 10 A","23"
"923","CEMENTO DE CONTACTO 10 LITROS","64"
"924","CEMENTO DE CONTACTO 18 LITROS","64"
"925","CEMENTO P / TELGOPOR 4 LITROS","64"
"926","CINTA PELIGRO X 100 MTS","89"
"927","CINTA PELIGRO X 200 MTS","89"
"928","CINTA TRANSPARENTE 24X50","89"
"929","COLGANTE MEDIA ESFERA NARANJA","31"
"930","COMBINACION SIGLO XXII - GRIS","15"
"931","CONTROLADOR LEDS RGB 12V 3X2A","1"
"932","CONTROLADOR LEDS RGB 12V 3X4A","1"
"933","DESIRE VELADOR PANTALLA","18"
"934","DIFUSOR BRUT 260 Ø E27 BLANCO","1"
"935","DIFUSOR MEDIANO BRONCE PLATIL","27"
"936","ISA APLIQUES LINEA 3 X 40W G9","18"
"937","ISA APLIQUES LINEA 1 X 40W G9","18"
"938","ISA APLIQUES LINEA 2 X 40W G9","18"
"939","ISA APLIQUES LINEA 4 X 40W G9","18"
"940","LARA CABEZAL BIPIN GY6.35 50W","18"
"941","LINEA ANTONELLA P/ G9 CABEZAL","25"
"942","LINEA ANTONELLA P/ G9 VELADOR","25"
"943","LINEA KUADRA LISTON 66 CM 2 L","25"
"944","LINEA KUADRA LISTON 90 CM 3 L","25"
"945","LISTON ARMADO P/ TUBO LED 120 CM","58"
"946","LISTON ARMADO 1X","16"
"947","LORD COLGANTE DE 1 LUZ MEDIUM","27"
"948","LORD COLGANTE DE 1 LUZ MEDIUM","27"
"949","LUZ DE EMERGENCIA BAW 36 LEDS","40"
"950","MASTER PROYECTOR C/ PORTA G12","7"
"951","MECHA WIDIA CORTA 8 X 120 MM.","89"
"952","MECHA WIDIA CORTA 6 X 110 MM.","89"
"953","MECHA WIDIA LARGA 8 X 400 MM.","89"
"954","NICO CABEZAL DICRO GU 5.3 50W","18"
"955","PIPETA PLASTICA 1½ "" ARGENJAB","114"
"956","PLA CUR HER ESM B/TRANS 25X26","63"
"957","PLACA DE LEDS X 18 RGB PIRAÑA","52"
"958","PLAFON CURVO ESM 130X250 1LUZ","63"
"959","NEON LAMPARA PORTA LUZ  CIOCCA","23"
"960","PORTERO INSTALACION 2 X","14"
"961","PROYECTOR - REFLECTOR 2 X E27","58"
"962","PUNTERA TUBULAR AISLADA CTN 1","61"
"963","PUNTERA TUBULAR AISLADA CTN 4","61"
"964","PUNTERA TUBULAR AISLADA CTN 6","61"
"965","PUNTO COMBINACION BLANCO-SPOT","71"
"966","REDUCCION DE GOLIATH A EDISON","178"
"967","ROSEDAL FAROL C/BASE E27","18"
"968","SANDY SISTEMA CABEZAL COPA G9","18"
"969","SIERRA COPA 7 PIEZAS ALTO 2 ""","89"
"970","SOLDADOR 40W C/PUNTA CERAMICA","52"
"971","SUBTERRANEO MH 3 X 25 +","51"
"972","SUBTERRANEO MH 3 X 35 +","51"
"973","SUBTERRANEO MH 3 X 50 +","51"
"974","SUBTERRANEO MH 3 X 70 +","51"
"975","SUBTERRANEO MH 3 X 95 +","51"
"976","TAPA EXTREMO P/BOXER - BLANCA","7"
"977","TELEFONICO NORMA 755","97"
"978","TERMICA SICA BIPOLAR","199"
"979","TERMICA SICA BIPOLAR","199"
"980","TERMICA SICA BIPOLAR","199"
"981","TERMICA SICA BIPOLAR","199"
"982","TERMICA SICA BIPOLAR","199"
"983","TERMICA SICA BIPOLAR","199"
"984","TERMICA SICA BIPOLAR","199"
"985","TERMICA SICA BIPOLAR","199"
"986","TERMICA SICA UNIPOLAR","199"
"987","TERMICA MOELLER TETRAPOLAR","67"
"988","TERMICA MOELLER TRIPOLAR","67"
"989","TERMICA MOELLER UNIPOLAR","67"
"990","THINNER SELLO DE ORO 4 LITROS","64"
"991","TOMA DE TELeFONO BLANCO- SPOT","71"
"992","TOMA DE TELeFONO NEGRO - SPOT","71"
"993","TORTUGA ALUMINIO OVALADA 150W","22"
"994","TULIPA "" CAMPANITA "" SATINADA","41"
"995","UNION PLaSTICA REFORZADA 1 ½""","87"
"996","UNION PLaSTICA REFORZADA 1 ¼""","87"
"997","VELADOR MARIPOSA - ELECTROMAR","36"
"998","ADHESIVO P / EMPAPELADO 500 GR","64"
"999","AMPLIACION DE EDISON A GOLIATH","70"
"1000","ANTEOJO  PP ECONOMICA","89"
"1001","APLIQUE 1 LUZ ESFERA CROMADO.-","31"
"1002","APLIQUE 1 LUZ ESFERA TEXTURADO","31"
"1003","BAJO CONSUMO BAW 2 U","40"
"1004","BAJO CONSUMO BAW 3 U","40"
"1005","BAJO CONSUMO BAW 3 U","40"
"1006","BAJO CONSUMO PUMPKIN 200W FRIA","45"
"1007","BARRA PLASTICA GRANDE SOLDADOR","52"
"1008","BASE KALOP INDUSTRIAL 2 X 16 A","202"
"1009","BASTIDOR KALOP UNICO 3 MODULOS","202"
"1010","BIPOLAR PARALELO","51"
"1011","BIPOLAR PARALELO","51"
"1012","BIPOLAR PARALELO","51"
"1013","BIPOLAR PARALELO","51"
"1014","BORNERA P/ RIEL DIN - BAW","40"
"1015","BORNERA P/ RIEL DIN - BAW","40"
"1016","BORNERA P/ RIEL DIN- BAW","40"
"1017","BORNERA PARA BAFLE 2 CONTACTOS","52"
"1018","BORNERA PARA BAFLE 4 CONTACTOS","52"
"1019","BOTON DE EMERGENCIA 12V BLANCO","52"
"1020","CABLE USB ""A"" MINI USB 5 PINES","52"
"1021","CAPSULADO CIOCCA 2 PUNTOS 10 A","23"
"1022","CAPSULADO TOMAS 20 AMP - COMPLETO","210"
"1023","CAPSULADO PUNTO Y TOMA BINORMA","210"
"1024","CEMENTO P / TELGOPOR 10 LITROS","64"
"1025","CEMENTO P / TELGOPOR 18 LITROS","64"
"1026","CINTA AISLANTE COMBO 20M COLOR","40"
"1027","CIRCUS APLIQUE CIRCULAR P/ E27","7"
"1028","COAXIL CCTV RG59 40% COBERTURA","115"
"1029","COLG COMBI CONO 350 C/CABLE BC","63"
"1030","COLG COMBI PLAT 350 C/CABLE BC","63"
"1031","COLGANTE CHAPA PLANO E27 320 Ø NEGRO","1"
"1032","COLGANTE MEDIA ESFERA AMARILLO","31"
"1033","COLUMNA CAÑO 3"" RANURADA DOBLE","22"
"1034","DICROICA MP AMARILLA 50 W - MP","45"
"1035","DIFUSOR SHEEN 260 Ø E27 BLANCO","1"
"1036","DIFUSOR VERONA E27","41"
"1037","DRIVER P/LED 8-12V 350 MA 3X1W","52"
"1038","ESPUMA DE POLIURETANO X 500 CC","89"
"1039","ESPUMA DE POLIURETANO X 750 CC","89"
"1040","FAROL CAMINERO C/ TULIPA LARGO","49"
"1041","FUENTE LEDS 12V 1 AMP. (2 MTS)","1"
"1042","GOTA TRANSPARENTE AZUL 15W E27","45"
"1043","GOTA TRANSPARENTE ROJO 15W E27","45"
"1044","GREEN SPOT PVC PAR 38 C / BASE","7"
"1045","GUIDO CABEZAL BIPIN GY6.35","18"
"1046","LINEA ANTIQUE PATINADO VELADOR","25"
"1047","LINEA SOLAR LAMPRA DE MESA 1 L","25"
"1048","LINEA SOLAR LAMPRA DE MESA 2 L","25"
"1049","LLAVE HH 6P ON-OFF-ON 10A 250V","52"
"1050","LLAVE HH 6P ON-OFF-ON 15A 250V","52"
"1051","LUNA TORTUGA DE ALUMINIO","7"
"1052","LUZ DE EMERGENCIA CHICA 30LEDS","1"
"1053","MANDRIL P/ TALADRO 13MM - DOGO","89"
"1054","MECHA WIDIA CORTA 10 X 120 MM.","89"
"1055","MECHA WIDIA CORTA 12 X 150 MM.","89"
"1056","MECHA WIDIA LARGA 10 X 400 MM.","89"
"1057","MECHA WIDIA LARGA 12 X 400 MM.","89"
"1058","MECHA WIDIA LARGA 12 X 600 MM.","89"
"1059","MECHAS DE ACERO RaPIDO 1.50 MM","89"
"1060","MECHAS DE ACERO RaPIDO 1.75 MM","89"
"1061","MECHAS DE ACERO RaPIDO 2.00 MM","89"
"1062","MECHAS DE ACERO RaPIDO 2.25 MM","89"
"1063","MECHAS DE ACERO RaPIDO 2.50 MM","89"
"1064","MECHAS DE ACERO RaPIDO 2.75 MM","89"
"1065","MECHAS DE ACERO RaPIDO 3.00 MM","89"
"1066","MECHAS DE ACERO RaPIDO 3.25 MM","89"
"1067","MECHAS DE ACERO RaPIDO 3.50 MM","89"
"1068","MECHAS DE ACERO RaPIDO 3.75 MM","89"
"1069","MECHAS DE ACERO RaPIDO 4.00 MM","89"
"1070","MECHAS DE ACERO RaPIDO 4.25 MM","89"
"1071","MECHAS DE ACERO RaPIDO 4.50 MM","89"
"1072","MECHAS DE ACERO RaPIDO 4.75 MM","89"
"1073","MECHAS DE ACERO RaPIDO 5.00 MM","89"
"1074","MECHAS DE ACERO RaPIDO 5.25 MM","89"
"1075","MECHAS DE ACERO RaPIDO 5.50 MM","89"
"1076","MECHAS DE ACERO RaPIDO 5.75 MM","89"
"1077","MECHAS DE ACERO RaPIDO 6.00 MM","89"
"1078","MECHAS DE ACERO RaPIDO 6.25 MM","89"
"1079","MECHAS DE ACERO RaPIDO 6.50 MM","89"
"1080","MECHAS DE ACERO RaPIDO 6.75 MM","89"
"1081","MECHAS DE ACERO RAPIDO 7.00 MM","89"
"1082","MECHAS DE ACERO RaPIDO 7.25 MM","89"
"1083","MECHAS DE ACERO RaPIDO 7.50 MM","89"
"1084","MECHAS DE ACERO RaPIDO 7.75 MM","89"
"1085","MECHAS DE ACERO RaPIDO 8.00 MM","89"
"1086","MECHAS DE ACERO RaPIDO 8.50 MM","89"
"1087","MECHAS DE ACERO RaPIDO 9.00 MM","89"
"1088","MECHAS DE ACERO RaPIDO 9.50 MM","89"
"1089","MEGA EMBUTIDO CON LAMPARA GU10","18"
"1090","MONDRIAN CABEZAL G9 50W","18"
"1091","PAR 38 MP","45"
"1092","PAR 38 MP","45"
"1093","PARIS CABEZAL BIPIN GY6.35 50W","18"
"1094","PINZA PICO DE LORO CROSSMAN 8""","100"
"1095","PISTOLA PARA PLASTICO 60W 220V","52"
"1096","PLAFON BRUT 260 Ø","1"
"1097","PLAFON CURVO ESM 250X260 1 LUZ","63"
"1098","PLANCHA 3 X","97"
"1099","PORTALAMPARA CERAMICO C/PUENTE","58"
"1100","PROYECTOR EXT. MH-SAP 250/400W","9"
"1101","PUNTAS POZI CROSS N-2 50MM.10U","100"
"1102","PUNTERA TUBULAR AISLADA CTN 10","61"
"1103","PUNTERA TUBULAR AISLADA CTN 16","61"
"1104","PUNTERA TUBULAR AISLADA CTN 25","61"
"1105","PUNTERA TUBULAR AISLADA CTN 35","61"
"1106","PUNTERA TUBULAR AISLADA CTN 50","61"
"1107","PUNTERA TUBULAR AISLADA CTN 70","61"
"1108","PUNTERA TUBULAR AISLADA CTN 95","61"
"1109","PUNTO UNIPOLAR SPOT NEGRO-SPOT","71"
"1110","SAINT CABEZAL BIPIN GU 5.3 50W","18"
"1111","SIXTY CABEZAL BIPIN GY6.35","18"
"1112","SMALL LORD COLGANTE DE 1 LUZ .","27"
"1113","SPOT LUZ NOCHE INFANTIL 4 LEDS","58"
"1114","SUBTERRANEO MH 3 X 120 +","51"
"1115","SUBTERRANEO MH 3 X 150 +","51"
"1116","SUBTERRANEO MH 3 X 185 +","51"
"1117","TAPA 1 MODULO SIGLO XXII PLATA","15"
"1118","TAPA MIGNON 1 MODULO SIGLO XXI","15"
"1119","TAPON CIEGO SPOT BLANCO - SPOT","71"
"1120","TAPON CIEGO SPOT MARFIL - SPOT","71"
"1121","TECLA TORPEDO ABS NEGRA - TAAD","71"
"1122","TECLON CIEGO KALOP","202"
"1123","TECNO CABEZAL BIPIN GY6.35","18"
"1124","TELEFONICO FACHADA 2 X","97"
"1125","TERMICA SICA TRIPOLAR","199"
"1126","TERMICA SICA TRIPOLAR","199"
"1127","TERMICA SICA TRIPOLAR","199"
"1128","TERMICA SICA TRIPOLAR","199"
"1129","TERMICA SICA TRIPOLAR","199"
"1130","TERMICA SICA TRIPOLAR","199"
"1131","TERMICA SICA TRIPOLAR","199"
"1132","TERMICA SICA TRIPOLAR","199"
"1133","TERMICA SICA UNIPOLAR","199"
"1134","TERMICA SICA UNIPOLAR","199"
"1135","TERMICA SICA UNIPOLAR","199"
"1136","TERMICA SICA UNIPOLAR","199"
"1137","TERMICA SICA UNIPOLAR","199"
"1138","TERMICA SICA UNIPOLAR","199"
"1139","TERMICA SICA UNIPOLAR","199"
"1140","TERMICA SICA UNIPOLAR","199"
"1141","TERMICA MOELLER 1/2 MODULO BIPOLAR","67"
"1142","TERMICA MOELLER 1/2 MODULO BIPOLAR","67"
"1143","TERMICA MOELLER 1/2 MODULO BIPOLAR","67"
"1144","TERMICA MOELLER 1/2 MODULO BIPOLAR","67"
"1145","TERMICA MOELLER TETRAPOLAR","67"
"1146","TERMICA MOELLER TETRAPOLAR","67"
"1147","TERMICA MOELLER TETRAPOLAR","67"
"1148","TERMICA MOELLER TETRAPOLAR","67"
"1149","TERMICA MOELLER TETRAPOLAR","67"
"1150","TERMICA MOELLER TETRAPOLAR","67"
